Site ID,Lon,Lat,Vertical Rate (mm/yr),Vertical Rate - BOP corrected (mm/yr),1-sigma uncertainty (mm/yr),Number of obs,Quality Factor,Average distance between coastal point and observations,,,,,,,
5290,166.452009,-45.984662,0.624782,0.624782,2.287021,1374,2,7.82921,,,,,,,
5291,166.452355,-45.971264,0.241826,0.241826,2.294837,1608,2,7.207979,,,,,,,
5292,166.449472,-45.957321,-0.366288,-0.366288,2.266504,1904,2,6.994352,,,,,,,
5293,166.451407,-45.941765,0.263087,0.263087,2.326882,621,1.666667,3.749172,,,,,,,
5294,166.446693,-45.925663,0.750747,0.750747,2.493758,608,1.666667,3.516813,,,,,,,
5295,166.43941,-45.914282,0.200711,0.200711,2.354544,624,1.666667,3.653976,,,,,,,
5296,166.427805,-45.907732,-0.195212,-0.195212,2.409503,476,1.666667,3.573187,,,,,,,
5297,166.435276,-45.894049,-0.123229,-0.123229,2.383776,727,1.666667,3.162052,,,,,,,
5298,166.439301,-45.881539,-0.257602,-0.257602,2.55027,415,1.333333,1.735331,,,,,,,
5299,166.436098,-45.870904,-0.381852,-0.381852,2.335561,435,1.333333,1.619362,,,,,,,
5300,166.435891,-45.861321,-0.533786,-0.533786,2.541582,427,1.666667,1.675248,,,,,,,
5301,166.431663,-45.85274,-0.361194,-0.361194,2.656746,821,2,2.957726,,,,,,,
5302,166.435885,-45.84041,-0.488368,-0.488368,2.415325,762,2,3.005702,,,,,,,
5303,166.446158,-45.833699,-0.010138,-0.010138,2.575325,790,2,3.00895,,,,,,,
5304,166.452043,-45.8253,-0.396401,-0.396401,2.331371,696,2,3.105518,,,,,,,
5305,166.452799,-45.816352,-0.049655,-0.049655,2.538397,496,2,3.151207,,,,,,,
5306,166.466598,-45.81654,0.196761,0.196761,2.658477,643,2,3.20558,,,,,,,
5307,166.481524,-45.807856,0.155177,0.155177,2.528508,516,2,3.175725,,,,,,,
5308,166.493392,-45.804099,0.142987,0.142987,2.471865,493,2,3.281544,,,,,,,
5309,166.509392,-45.800687,0.356619,0.356619,2.653686,414,2,3.320162,,,,,,,
5310,166.518417,-45.794386,-0.991205,-0.991205,2.064807,3104,2.333333,8.001138,,,,,,,
5311,166.536659,-45.793836,-0.894247,-0.894247,2.041123,3431,2.333333,7.800625,,,,,,,
5312,166.549504,-45.794051,-0.415478,-0.415478,2.258859,3734,2.333333,7.659242,,,,,,,
5313,166.571249,-45.788755,-0.772965,-0.772965,2.245432,4024,2.333333,7.570841,,,,,,,
5314,166.578959,-45.797442,-0.764614,-0.764614,2.008188,4705,2.333333,7.375648,,,,,,,
5315,166.596125,-45.795046,-0.762623,-0.762623,2.016364,515,2,4.115324,,,,,,,
5316,166.579104,-45.807676,-0.412162,-0.412162,2.184447,931,2,4.238932,,,,,,,
5317,166.568487,-45.815648,-0.578262,-0.578262,2.372309,1123,2,3.926202,,,,,,,
5318,166.586823,-45.808042,-0.166097,-0.166097,2.252106,1079,2,4.166957,,,,,,,
5319,166.608818,-45.800277,0.088452,0.088452,2.19237,806,2,3.647969,,,,,,,
5320,166.626815,-45.79121,-0.877341,-0.877341,2.024045,857,2,3.70241,,,,,,,
5321,166.650348,-45.786418,-0.845061,-0.845061,2.098377,1026,2,3.726246,,,,,,,
5322,166.67426,-45.782263,-1.408152,-1.408152,2.276974,1284,2,3.832946,,,,,,,
5323,166.69839,-45.776648,-0.645243,-0.645243,2.217906,310,2,1.763238,,,,,,,
5324,166.72172,-45.773467,-0.920114,-0.920114,2.342795,276,2.333333,2.044965,,,,,,,
5325,166.745894,-45.769447,-0.669302,-0.669302,2.39064,1082,2,3.333557,,,,,,,
5326,166.76838,-45.763246,0.649257,0.649257,2.363646,780,2,3.652399,,,,,,,
5327,166.792586,-45.762142,1.042463,1.042463,2.500339,1022,2,3.954702,,,,,,,
5328,166.816161,-45.760024,0.598575,0.598575,2.227344,763,2,3.173387,,,,,,,
5329,166.826593,-45.770108,0.712677,0.712677,2.357557,899,2,3.429709,,,,,,,
5330,166.84724,-45.771589,0.719139,0.719139,2.417255,787,2,3.540474,,,,,,,
5331,166.858257,-45.768124,0.580492,0.580492,2.398505,609,2,3.408635,,,,,,,
5332,166.836819,-45.765927,0.605565,0.605565,2.267909,744,2,3.126937,,,,,,,
5333,166.85347,-45.757805,1.561532,1.561532,2.223343,270,2.333333,2.048222,,,,,,,
5334,166.87026,-45.746811,1.681855,1.681855,2.319453,429,2,2.786578,,,,,,,
5335,166.890139,-45.737453,1.890777,1.890777,2.126694,407,2,3.830269,,,,,,,
5336,166.914434,-45.736743,1.018589,1.018589,2.105869,2806,2.333333,8.121886,,,,,,,
5337,166.936647,-45.73345,1.425554,1.425554,2.047047,2496,2.333333,8.091122,,,,,,,
5338,166.954045,-45.728126,1.110968,1.110968,1.981821,1913,2.333333,7.616345,,,,,,,
5339,166.976013,-45.719999,0.921303,0.921303,2.22806,1379,2.333333,6.434201,,,,,,,
5340,166.966398,-45.718642,1.13569,1.13569,2.109656,1629,2.333333,7.177811,,,,,,,
5341,166.948671,-45.717117,0.900375,0.900375,2.098459,1663,2.333333,7.432603,,,,,,,
5342,166.961258,-45.702107,1.048818,1.048818,2.133567,1544,2.333333,7.411508,,,,,,,
5343,166.948304,-45.697318,0.975107,0.975107,2.138677,1658,2.333333,7.73085,,,,,,,
5344,166.940715,-45.712989,1.082379,1.082379,1.926916,1773,2.333333,7.645732,,,,,,,
5345,166.930768,-45.720982,0.635063,0.635063,2.057293,1890,2.333333,7.739197,,,,,,,
5346,166.909768,-45.72412,0.363357,0.363357,2.215218,2436,2.333333,7.977286,,,,,,,
5347,166.888444,-45.719604,1.647191,1.647191,2.271879,394,2.333333,3.809689,,,,,,,
5348,166.866875,-45.716504,1.831448,1.831448,2.293036,567,2,3.722397,,,,,,,
5349,166.844233,-45.711414,1.084702,1.084702,2.203682,1032,2,3.879627,,,,,,,
5350,166.825376,-45.704657,0.784816,0.784816,2.288455,1768,2,3.926895,,,,,,,
5351,166.804246,-45.711651,1.212012,1.212012,2.480591,358,2,1.695575,,,,,,,
5352,166.786287,-45.716459,0.582808,0.582808,2.486523,557,1.666667,1.722774,,,,,,,
5353,166.76418,-45.722164,-0.43422,-0.43422,2.512402,336,2,1.827237,,,,,,,
5354,166.744154,-45.726452,0.062538,0.062538,2.474148,593,2,3.485383,,,,,,,
5355,166.73078,-45.725478,0.092175,0.092175,2.191496,553,2,3.90499,,,,,,,
5356,166.729593,-45.709202,0.258905,0.258905,2.142467,799,2,3.944439,,,,,,,
5357,166.735885,-45.693272,0.510669,0.510669,2.505053,912,2,3.359393,,,,,,,
5358,166.740525,-45.676961,-0.124912,-0.124912,2.363005,869,2,3.401182,,,,,,,
5359,166.758075,-45.667107,0.058418,0.058418,2.417766,416,1.666667,1.960906,,,,,,,
5360,166.7779,-45.663292,0.341392,0.341392,2.214113,423,1.666667,1.889744,,,,,,,
5361,166.798962,-45.65885,0.869364,0.869364,2.383577,321,2,2.190884,,,,,,,
5362,166.817454,-45.65647,1.113198,1.113198,2.324447,408,1.666667,1.754449,,,,,,,
5363,166.839066,-45.649208,1.212452,1.212452,2.268088,733,2,2.833887,,,,,,,
5364,166.855434,-45.64344,0.961268,0.961268,2.246338,675,2,3.313287,,,,,,,
5365,166.87715,-45.643034,1.578371,1.578371,2.195927,413,2,3.290916,,,,,,,
5366,166.898815,-45.639575,0.333747,0.333747,2.192349,1511,2.333333,6.693423,,,,,,,
5367,166.918063,-45.631839,0.877514,0.877514,1.931298,1573,2.333333,7.405726,,,,,,,
5368,166.942015,-45.628591,1.358652,1.358652,1.956626,1284,2.333333,7.595479,,,,,,,
5369,166.955649,-45.61446,1.345462,1.345462,2.011584,1058,2.666667,7.509511,,,,,,,
5370,166.967011,-45.603411,1.164086,1.164086,2.196722,930,2.666667,7.524848,,,,,,,
5371,166.949657,-45.614289,1.397318,1.397318,2.232757,1132,2.666667,7.518533,,,,,,,
5372,166.931216,-45.625478,1.315243,1.315243,2.102831,1406,2.333333,7.555449,,,,,,,
5373,166.906975,-45.627208,0.749787,0.749787,2.102785,1561,2.333333,7.120573,,,,,,,
5374,166.891536,-45.631282,0.818032,0.818032,1.893122,1574,2.333333,6.746735,,,,,,,
5375,166.867944,-45.634741,0.857942,0.857942,2.235717,2045,2.333333,6.933915,,,,,,,
5376,166.847548,-45.632418,1.188618,1.188618,2.169729,493,2,3.583495,,,,,,,
5377,166.824984,-45.640838,1.174744,1.174744,2.1469,718,2,3.506879,,,,,,,
5378,166.807749,-45.645665,1.060351,1.060351,2.43879,970,2,3.802422,,,,,,,
5379,166.789359,-45.652549,1.00882,1.00882,2.073781,959,2,3.460335,,,,,,,
5380,166.765542,-45.656742,0.998054,0.998054,2.377024,797,2,3.570436,,,,,,,
5381,166.740846,-45.659214,0.585771,0.585771,2.320218,658,2,3.989675,,,,,,,
5382,166.732212,-45.64979,0.315734,0.315734,2.183008,924,2,4.420178,,,,,,,
5383,166.730225,-45.63289,0.760444,0.760444,2.276505,543,2,4.170589,,,,,,,
5384,166.729688,-45.617004,0.818986,0.818986,2.223573,3377,2.333333,8.15466,,,,,,,
5385,166.72458,-45.600445,0.613581,0.613581,2.317254,2054,2.333333,8.319815,,,,,,,
5386,166.738689,-45.593728,0.606286,0.606286,2.288931,1240,2.666667,8.213884,,,,,,,
5387,166.756905,-45.591942,0.563986,0.563986,2.087275,1289,2.666667,8.644923,,,,,,,
5388,166.774955,-45.587651,0.831344,0.831344,2.131798,1010,2.666667,8.756495,,,,,,,
5389,166.792506,-45.575211,1.217255,1.217255,2.143384,768,2.666667,7.971321,,,,,,,
5390,166.813717,-45.56905,1.013626,1.013626,2.199857,754,2.666667,6.879317,,,,,,,
5391,166.834554,-45.56105,1.107985,1.107985,2.099644,716,2.666667,5.813272,,,,,,,
5392,166.856414,-45.559499,1.530001,1.530001,2.182619,472,2.333333,3.485472,,,,,,,
5393,166.877061,-45.553925,1.56176,1.56176,2.383331,519,2.333333,2.857352,,,,,,,
5394,166.882976,-45.558743,1.56176,1.56176,2.321373,519,2,2.499134,,,,,,,
5395,166.899849,-45.563033,1.600622,1.600622,2.388307,405,2,1.658824,,,,,,,
5396,166.923851,-45.563797,1.302599,1.302599,2.15598,410,2,2.236746,,,,,,,
5397,166.944923,-45.555215,1.53028,1.53028,2.20241,395,2.666667,3.687195,,,,,,,
5398,166.964518,-45.556185,1.17528,1.17528,1.953803,589,2.666667,6.170949,,,,,,,
5399,166.983885,-45.563725,1.019817,1.019817,2.253458,596,2.666667,7.054644,,,,,,,
5400,166.992751,-45.554173,1.020126,1.020126,1.951476,598,2.666667,7.483121,,,,,,,
5401,166.97662,-45.552857,1.077153,1.077153,2.07432,561,2.666667,6.710469,,,,,,,
5402,166.957933,-45.546731,1.165813,1.165813,2.142726,581,2.666667,5.987933,,,,,,,
5403,166.936813,-45.551709,1.293409,1.293409,2.094354,404,2.333333,3.333969,,,,,,,
5404,166.913879,-45.556743,1.68174,1.68174,2.232466,360,2.333333,1.85558,,,,,,,
5405,166.889488,-45.553183,1.505931,1.505931,2.201616,505,2,2.394063,,,,,,,
5406,166.886505,-45.538724,1.27802,1.27802,2.437592,415,2.333333,3.176622,,,,,,,
5407,166.904958,-45.531219,1.534887,1.534887,2.269408,588,2.333333,4.933077,,,,,,,
5408,166.929205,-45.527649,1.381575,1.381575,2.266872,635,2.666667,6.158482,,,,,,,
5409,166.950634,-45.521152,1.186113,1.186113,2.074218,561,2.666667,6.821031,,,,,,,
5410,166.971236,-45.511764,1.040994,1.040994,2.178907,508,2.666667,7.691504,,,,,,,
5411,166.990944,-45.501871,0.938128,0.938128,2.030891,389,3,8.326349,,,,,,,
5412,167.009346,-45.493406,-0.260435,-0.260435,2.001052,3874,2.666667,15.555987,,,,,,,
5413,167.009376,-45.487589,-0.194598,-0.194598,2.166596,3941,2.666667,15.531835,,,,,,,
5414,166.99323,-45.496969,-0.274098,-0.274098,2.098908,4072,2.666667,15.45924,,,,,,,
5415,166.973624,-45.5028,0.801686,0.801686,2.324467,532,2.666667,8.332534,,,,,,,
5416,166.960609,-45.508823,0.667924,0.667924,2.245326,539,2.666667,7.692515,,,,,,,
5417,166.940046,-45.513244,0.679138,0.679138,2.211637,617,2.666667,7.284505,,,,,,,
5418,166.925148,-45.521131,1.298911,1.298911,2.16104,639,2.666667,6.5216,,,,,,,
5419,166.903704,-45.523978,1.172096,1.172096,2.053881,597,2.666667,5.584271,,,,,,,
5420,166.882477,-45.528636,0.990829,0.990829,2.005393,790,2.666667,6.232448,,,,,,,
5421,166.863721,-45.520417,0.961435,0.961435,2.369041,930,2.666667,6.974771,,,,,,,
5422,166.873852,-45.532635,1.063206,1.063206,2.002009,808,2.666667,6.14938,,,,,,,
5423,166.867674,-45.544071,1.352584,1.352584,2.362023,381,2.666667,3.336017,,,,,,,
5424,166.845603,-45.54842,1.123276,1.123276,2.105987,807,2.666667,6.200084,,,,,,,
5425,166.822672,-45.552737,1.322732,1.322732,2.259947,819,2.666667,6.93713,,,,,,,
5426,166.8081,-45.547428,1.214156,1.214156,2.203535,822,2.666667,7.489851,,,,,,,
5427,166.792122,-45.558927,1.121596,1.121596,2.20621,719,2.666667,7.996117,,,,,,,
5428,166.771392,-45.559125,0.708423,0.708423,2.411967,495,2.666667,8.211452,,,,,,,
5429,166.760818,-45.570133,0.726595,0.726595,2.032186,9533,2.666667,14.786959,,,,,,,
5430,166.746446,-45.57447,0.710249,0.710249,2.053261,685,2.666667,8.543538,,,,,,,
5431,166.726165,-45.579843,0.501963,0.501963,2.034323,889,2.666667,8.173337,,,,,,,
5432,166.701558,-45.582176,0.68457,0.68457,2.3822,943,2.666667,7.515471,,,,,,,
5433,166.682659,-45.580793,0.484582,0.484582,2.288084,1286,2.666667,7.995979,,,,,,,
5434,166.672268,-45.56699,0.432796,0.432796,2.212305,804,2.666667,8.339458,,,,,,,
5435,166.671592,-45.550816,0.911038,0.911038,1.883816,8908,2.666667,15.218267,,,,,,,
5436,166.677124,-45.536173,1.000558,1.000558,1.989569,7983,2.666667,15.62753,,,,,,,
5437,166.682082,-45.523033,1.000615,1.000615,2.006643,7622,2.666667,16.242584,,,,,,,
5438,166.687398,-45.511677,0.688024,0.688024,2.041379,7159,2.666667,16.700412,,,,,,,
5439,166.692943,-45.499934,0.502368,0.502368,2.395176,427,2.666667,8.776406,,,,,,,
5440,166.71182,-45.504086,0.411704,0.411704,2.104232,567,2.666667,8.244672,,,,,,,
5441,166.727506,-45.497929,0.592283,0.592283,2.283466,832,2.666667,7.778852,,,,,,,
5442,166.726987,-45.494638,0.596914,0.596914,2.358245,941,2.666667,7.828862,,,,,,,
5443,166.711866,-45.484142,0.264696,0.264696,2.253948,1022,2.666667,8.074169,,,,,,,
5444,166.711045,-45.471037,0.600031,0.600031,2.282164,1309,2.666667,7.828421,,,,,,,
5445,166.72042,-45.463716,0.605922,0.605922,2.268675,1406,2.666667,7.06117,,,,,,,
5446,166.727332,-45.453292,0.577721,0.577721,2.188037,1456,2.666667,6.265227,,,,,,,
5447,166.726581,-45.441993,-0.138134,-0.138134,2.240358,439,2.333333,4.578549,,,,,,,
5448,166.73761,-45.432927,0.01098,0.01098,2.428141,782,2.333333,3.99154,,,,,,,
5449,166.736316,-45.421426,-0.073748,-0.073748,2.527857,766,2.333333,3.861126,,,,,,,
5450,166.747874,-45.412103,0.020731,0.020731,2.394599,279,2.666667,2.181791,,,,,,,
5451,166.754063,-45.401223,-0.010571,-0.010571,2.212711,778,2.333333,3.173907,,,,,,,
5452,166.766849,-45.400444,0.235553,0.235553,2.462572,377,2.333333,2.031862,,,,,,,
5453,166.780653,-45.393535,0.390801,0.390801,2.431388,295,2.666667,2.154717,,,,,,,
5454,166.792988,-45.394632,0.352273,0.352273,2.603111,329,2.333333,1.979427,,,,,,,
5455,166.807967,-45.39768,0.463228,0.463228,2.462002,383,2.333333,2.018715,,,,,,,
5456,166.823932,-45.404176,-0.432633,-0.432633,2.25309,1040,2.333333,3.332271,,,,,,,
5457,166.840708,-45.415635,0.606048,0.606048,2.218644,874,2.333333,3.668788,,,,,,,
5458,166.859104,-45.421159,0.158676,0.158676,2.543164,485,2.333333,3.644968,,,,,,,
5459,166.873832,-45.427216,0.415466,0.415466,2.395227,1946,2.666667,6.608493,,,,,,,
5460,166.884879,-45.440149,0.324902,0.324902,2.044002,1889,2.666667,7.311806,,,,,,,
5461,166.905596,-45.43405,1.153759,1.153759,2.523903,212,2.666667,2.268837,,,,,,,
5462,166.894677,-45.436325,0.44434,0.44434,2.240508,1895,2.666667,7.68439,,,,,,,
5463,166.881931,-45.424339,1.351696,1.351696,2.243514,375,2.666667,3.528921,,,,,,,
5464,166.871866,-45.411632,0.897432,0.897432,2.131725,2119,2.666667,6.706857,,,,,,,
5465,166.868439,-45.394998,-0.294871,-0.294871,2.28748,448,2.333333,4.166004,,,,,,,
5466,166.862132,-45.383658,0.421205,0.421205,2.057189,2009,2.666667,6.621899,,,,,,,
5467,166.861957,-45.398555,0.085226,0.085226,2.506073,450,2.333333,4.195147,,,,,,,
5468,166.854896,-45.41221,0.164683,0.164683,2.527968,625,2.333333,3.955522,,,,,,,
5469,166.841924,-45.404745,0.022297,0.022297,2.381655,598,2.333333,3.499943,,,,,,,
5470,166.827923,-45.395198,-0.297284,-0.297284,2.228758,792,2.333333,3.705219,,,,,,,
5471,166.807029,-45.389336,0.181081,0.181081,2.108018,912,2.333333,3.544771,,,,,,,
5472,166.801239,-45.384881,0.239499,0.239499,2.42658,854,2.333333,3.759232,,,,,,,
5473,166.792358,-45.378768,0.58202,0.58202,2.282777,724,2.333333,4.096382,,,,,,,
5474,166.777984,-45.378412,0.116492,0.116492,2.13575,678,2.333333,4.1585,,,,,,,
5475,166.772897,-45.371227,-0.569702,-0.569702,2.106411,1657,2.666667,6.539726,,,,,,,
5476,166.768689,-45.36042,-0.668132,-0.668132,2.09974,1554,3,7.193801,,,,,,,
5477,166.775753,-45.353204,-0.661776,-0.661776,2.08727,1447,3,7.261527,,,,,,,
5478,166.782389,-45.344953,-0.717012,-0.717012,2.367065,1399,3,7.491105,,,,,,,
5479,166.791595,-45.332864,-0.481974,-0.481974,2.322818,1217,3,7.679104,,,,,,,
5480,166.796895,-45.3246,-0.047615,-0.047615,2.451929,817,3,6.92838,,,,,,,
5481,166.806562,-45.314533,-0.068205,-0.068205,2.256256,618,3,5.814822,,,,,,,
5482,166.817246,-45.307374,-0.153643,-0.153643,2.340311,613,3,5.603825,,,,,,,
5483,166.831134,-45.299288,-0.02396,-0.02396,2.229969,901,3,6.830803,,,,,,,
5484,166.836148,-45.291598,-0.265487,-0.265487,2.262229,1018,3,7.093985,,,,,,,
5485,166.837225,-45.286669,-0.419664,-0.419664,2.063549,1058,3,7.224277,,,,,,,
5486,166.841081,-45.279042,-0.382876,-0.382876,2.159069,1458,3,7.873809,,,,,,,
5487,166.85191,-45.278126,-0.206139,-0.206139,2.352397,2711,3,8.440628,,,,,,,
5488,166.860749,-45.280168,-0.130749,-0.130749,2.219297,3741,3,8.445018,,,,,,,
5489,166.866735,-45.290376,-0.303765,-0.303765,2.385037,3403,3,8.226263,,,,,,,
5490,166.881675,-45.294164,-0.468756,-0.468756,2.02666,3760,3,7.816736,,,,,,,
5491,166.899332,-45.302686,-0.08008,-0.08008,2.153165,3891,3,7.53115,,,,,,,
5492,166.920171,-45.308999,0.197987,0.197987,2.167137,3921,3,7.212861,,,,,,,
5493,166.941077,-45.314019,-0.079286,-0.079286,2.416404,527,2.666667,4.38396,,,,,,,
5494,166.941497,-45.324039,0.444335,0.444335,2.271741,3129,3,7.007632,,,,,,,
5495,166.920911,-45.331533,0.135414,0.135414,2.21823,2891,3,7.558534,,,,,,,
5496,166.902777,-45.3394,-0.624048,-0.624048,2.158712,2074,3,7.497734,,,,,,,
5497,166.898907,-45.343755,-0.076308,-0.076308,2.558828,188,3.333333,1.981793,,,,,,,
5498,166.919286,-45.340346,-0.433019,-0.433019,2.156914,2496,3,7.689271,,,,,,,
5499,166.937382,-45.329555,0.545984,0.545984,2.254353,2953,3,7.213376,,,,,,,
5500,166.959651,-45.322904,0.196309,0.196309,2.587011,625,2.666667,4.052069,,,,,,,
5501,166.976792,-45.327348,0.238315,0.238315,2.647971,572,2.666667,3.563068,,,,,,,
5502,166.995956,-45.337532,0.25965,0.25965,2.565644,337,2.333333,2.445072,,,,,,,
5503,167.015015,-45.345446,-0.424219,-0.424219,2.604924,436,2.333333,3.345538,,,,,,,
5504,167.023439,-45.35566,-0.751863,-0.751863,2.281102,463,2.333333,3.536876,,,,,,,
5505,167.009985,-45.367059,-0.076314,-0.076314,2.504287,385,2.666667,3.241605,,,,,,,
5506,167.00922,-45.372938,0.114916,0.114916,2.365666,387,2.666667,3.393701,,,,,,,
5507,167.012999,-45.387556,-0.133453,-0.133453,2.129693,905,2.666667,6.453443,,,,,,,
5508,167.019153,-45.40263,0.197775,0.197775,2.087525,850,2.666667,6.883749,,,,,,,
5509,166.999764,-45.402158,0.030823,0.030823,2.383363,890,2.666667,6.787332,,,,,,,
5510,166.977246,-45.399522,-0.353277,-0.353277,2.381968,1029,2.666667,6.95885,,,,,,,
5511,166.960405,-45.409357,-0.173152,-0.173152,2.176697,929,2.666667,6.968057,,,,,,,
5512,166.938032,-45.412539,0.334147,0.334147,2.343423,934,2.666667,6.801526,,,,,,,
5513,166.91872,-45.418131,0.978418,0.978418,2.683853,213,2.666667,2.322346,,,,,,,
5514,166.929369,-45.420935,0.703534,0.703534,2.440944,859,2.666667,6.659108,,,,,,,
5515,166.95016,-45.414246,-0.017985,-0.017985,2.237001,947,2.666667,7.155407,,,,,,,
5516,166.973094,-45.410296,-0.374709,-0.374709,2.500597,937,2.666667,7.111305,,,,,,,
5517,166.993769,-45.407784,-0.044184,-0.044184,2.480041,811,2.666667,6.684243,,,,,,,
5518,167.013127,-45.41542,0.534675,0.534675,2.156482,749,2.666667,6.985902,,,,,,,
5519,167.028802,-45.40675,0.110326,0.110326,2.174549,694,2.666667,6.52436,,,,,,,
5520,167.029491,-45.391026,0.236148,0.236148,2.15515,721,2.666667,5.834525,,,,,,,
5521,167.022035,-45.37679,0.309501,0.309501,2.445994,407,2.333333,3.577473,,,,,,,
5522,167.029817,-45.360027,-0.192271,-0.192271,2.500928,425,2.333333,3.505859,,,,,,,
5523,167.047031,-45.358688,-0.021755,-0.021755,2.453972,1052,2.666667,6.49268,,,,,,,
5524,167.069054,-45.363271,0.486364,0.486364,2.256823,204,2.666667,2.04124,,,,,,,
5525,167.082223,-45.376856,-0.077974,-0.077974,2.217876,214,2.666667,2.104395,,,,,,,
5526,167.091186,-45.392103,0.068389,0.068389,2.105305,746,2.666667,6.688953,,,,,,,
5527,167.099958,-45.406897,0.221141,0.221141,2.1012,671,2.666667,6.903412,,,,,,,
5528,167.109644,-45.419799,-0.245777,-0.245777,2.074709,552,2.666667,6.616555,,,,,,,
5529,167.115551,-45.432345,-0.061695,-0.061695,2.192523,587,2.666667,7.108252,,,,,,,
5530,167.114922,-45.448367,-0.06404,-0.06404,1.949932,634,2.666667,7.418685,,,,,,,
5531,167.097865,-45.461345,-0.078324,-0.078324,2.213727,498,2.666667,6.909168,,,,,,,
5532,167.080799,-45.471596,0.576328,0.576328,2.156458,366,3,6.161407,,,,,,,
5533,167.074784,-45.480667,0.742506,0.742506,2.013493,371,3,6.302515,,,,,,,
5534,167.063722,-45.494696,-0.30115,-0.30115,2.123201,3494,2.666667,15.349804,,,,,,,
5535,167.05758,-45.506487,1.132243,1.132243,2.405288,390,3,6.757027,,,,,,,
5536,167.070332,-45.497641,1.105272,1.105272,2.244887,420,2.666667,6.688349,,,,,,,
5537,167.080136,-45.482981,0.949061,0.949061,2.057191,416,2.666667,6.548377,,,,,,,
5538,167.093725,-45.470511,0.63902,0.63902,2.222239,453,2.666667,6.584387,,,,,,,
5539,167.113887,-45.461343,0.183468,0.183468,2.312766,500,2.666667,6.595378,,,,,,,
5540,167.124123,-45.447482,0.008988,0.008988,2.308195,682,2.666667,7.565815,,,,,,,
5541,167.136205,-45.444442,-0.421445,-0.421445,2.100274,670,2.666667,7.459769,,,,,,,
5542,167.150827,-45.455416,0.310606,0.310606,2.171674,677,2.666667,7.036745,,,,,,,
5543,167.159944,-45.466803,0.074373,0.074373,2.316992,733,2.666667,6.916973,,,,,,,
5544,167.164636,-45.463576,0.010666,0.010666,2.049758,723,2.666667,6.820418,,,,,,,
5545,167.151676,-45.449999,0.136015,0.136015,2.343044,675,2.666667,7.124581,,,,,,,
5546,167.136943,-45.437281,-0.305436,-0.305436,2.252862,778,2.666667,7.781656,,,,,,,
5547,167.128775,-45.422447,-0.563103,-0.563103,2.063957,694,2.666667,7.356644,,,,,,,
5548,167.126043,-45.414385,-0.304626,-0.304626,2.103286,727,2.666667,7.335751,,,,,,,
5549,167.117268,-45.400196,-0.1566,-0.1566,2.087498,690,2.666667,6.874202,,,,,,,
